country,Country name,,,,,,,,
iso3,ISO 3166-1 alpha-3 code,,,,,,,,
year,Year of death,,,,,,,,
sex,Sex (Female or Male),,,,,,,,
age,Age-group from 0 to 80 plus,,,,,,,,
Nx,Sex- and age-specific population number,,,,,,,,
type,Estimate type for select year (reported or predicted),,,,,,,,
expected.mean,"Expected deaths from all-causes by age, sex and year (mean)",,,,,,,,
acm.mean,"Estimated deaths from all-causes by age, sex and year (mean)",,,,,,,,
excess.mean,"Excess deaths associated with COVID-19 pandemic from all-causes by age, sex and year (mean)",,,,,,,,
,,,,,,,,,
country,iso3,year,sex,age,Nx,type,expected.mean,acm.mean,excess.mean
Mozambique,MOZ,2020,Female,40 to 49,1243667,Predicted,13128,12999,-129
Mozambique,MOZ,2020,Female,50 to 59,807846,Predicted,11689,12468,779
Mozambique,MOZ,2020,Female,60 to 69,494246,Predicted,12430,14152,1722
Mozambique,MOZ,2020,Female,70 to 79,266024,Predicted,14400,15941,1541
Mozambique,MOZ,2020,Female,80 plus,73234,Predicted,9425,10704,1279
Mozambique,MOZ,2020,Male,0 to 24,10104659,Predicted,55606,55606,0
Mozambique,MOZ,2020,Male,25 to 39,2909632,Predicted,24806,22063,-2743
Mozambique,MOZ,2020,Male,40 to 49,1045621,Predicted,20017,19461,-556
Mozambique,MOZ,2020,Male,50 to 59,592321,Predicted,17757,18789,1032
Mozambique,MOZ,2020,Male,60 to 69,349416,Predicted,17933,19971,2038
Mozambique,MOZ,2020,Male,70 to 79,154821,Predicted,14095,15817,1722
Mozambique,MOZ,2020,Male,80 plus,31765,Predicted,5423,6268,845
Mozambique,MOZ,2021,Female,0 to 24,10383917,Predicted,45774,45774,0
Mozambique,MOZ,2021,Female,25 to 39,3160561,Predicted,21663,23374,1711
Mozambique,MOZ,2021,Female,40 to 49,1287027,Predicted,13369,15548,2179
Mozambique,MOZ,2021,Female,50 to 59,836054,Predicted,11916,14820,2904
Mozambique,MOZ,2021,Female,60 to 69,505706,Predicted,12554,16550,3996
Mozambique,MOZ,2021,Female,70 to 79,272192,Predicted,14554,18412,3858
Mozambique,MOZ,2021,Female,80 plus,78204,Predicted,10086,12932,2846
Mozambique,MOZ,2021,Male,0 to 24,10374230,Predicted,54411,54411,0
Mozambique,MOZ,2021,Male,25 to 39,3010612,Predicted,25420,26992,1572
Mozambique,MOZ,2021,Male,40 to 49,1093682,Predicted,20883,23748,2865
Mozambique,MOZ,2021,Male,50 to 59,610120,Predicted,18185,22350,4165
Mozambique,MOZ,2021,Male,60 to 69,356695,Predicted,18147,23152,5005
Mozambique,MOZ,2021,Male,70 to 79,159597,Predicted,14352,18560,4208
Mozambique,MOZ,2021,Male,80 plus,34448,Predicted,5852,7556,1704
Mauritania,MRT,2020,Female,0 to 24,1344876,Predicted,5680,5680,0
Mauritania,MRT,2020,Female,25 to 39,489602,Predicted,810,824,14
Mauritania,MRT,2020,Female,40 to 49,211074,Predicted,782,867,85
Mauritania,MRT,2020,Female,50 to 59,137384,Predicted,1138,1373,235
Mauritania,MRT,2020,Female,60 to 69,80680,Predicted,1606,2029,423
Mauritania,MRT,2020,Female,70 to 79,39522,Predicted,1966,2413,447
Mauritania,MRT,2020,Female,80 plus,11541,Predicted,1451,1813,362
Mauritania,MRT,2020,Male,0 to 24,1386634,Predicted,6924,6924,0
Mauritania,MRT,2020,Male,25 to 39,501952,Predicted,897,872,-25
Mauritania,MRT,2020,Male,40 to 49,211558,Predicted,731,815,84
Mauritania,MRT,2020,Male,50 to 59,129766,Predicted,998,1235,237
Mauritania,MRT,2020,Male,60 to 69,70393,Predicted,1351,1786,435
Mauritania,MRT,2020,Male,70 to 79,27664,Predicted,1285,1681,396
Mauritania,MRT,2020,Male,80 plus,7014,Predicted,842,1141,299
Mauritania,MRT,2021,Female,0 to 24,1375966,Predicted,5613,5613,0
Mauritania,MRT,2021,Female,25 to 39,502274,Predicted,808,889,81
Mauritania,MRT,2021,Female,40 to 49,219208,Predicted,795,952,157
Mauritania,MRT,2021,Female,50 to 59,142313,Predicted,1157,1475,318
Mauritania,MRT,2021,Female,60 to 69,83815,Predicted,1644,2185,541
Mauritania,MRT,2021,Female,70 to 79,40434,Predicted,1989,2513,524
Mauritania,MRT,2021,Female,80 plus,12267,Predicted,1543,1974,431
Mauritania,MRT,2021,Male,0 to 24,1418976,Predicted,6855,6855,0
Mauritania,MRT,2021,Male,25 to 39,515023,Predicted,905,977,72
Mauritania,MRT,2021,Male,40 to 49,220316,Predicted,745,899,154
Mauritania,MRT,2021,Male,50 to 59,134901,Predicted,1017,1349,332
Mauritania,MRT,2021,Male,60 to 69,73401,Predicted,1389,1914,525
Mauritania,MRT,2021,Male,70 to 79,28744,Predicted,1319,1821,502
Mauritania,MRT,2021,Male,80 plus,7472,Predicted,898,1217,319
Mauritius,MUS,2020,Female,0 to 24,197699,Reported,143,132,-11
Mauritius,MUS,2020,Female,25 to 39,138249,Reported,142,139,-3
Mauritius,MUS,2020,Female,40 to 49,90434,Reported,251,214,-37
Mauritius,MUS,2020,Female,50 to 59,88633,Reported,500,536,36
Mauritius,MUS,2020,Female,60 to 69,72410,Reported,955,959,4
Mauritius,MUS,2020,Female,70 to 79,39224,Reported,1294,1181,-113
Mauritius,MUS,2020,Female,80 plus,17638,Reported,2014,1806,-208
Mauritius,MUS,2020,Male,0 to 24,204462,Reported,228,260,32
Mauritius,MUS,2020,Male,25 to 39,139557,Reported,357,364,7
Mauritius,MUS,2020,Male,40 to 49,91656,Reported,504,578,74
Mauritius,MUS,2020,Male,50 to 59,86716,Reported,993,1031,38
Mauritius,MUS,2020,Male,60 to 69,65580,Reported,1568,1595,27
Mauritius,MUS,2020,Male,70 to 79,29989,Reported,1508,1319,-189
Mauritius,MUS,2020,Male,80 plus,9520,Reported,1285,1158,-127
Mauritius,MUS,2021,Female,0 to 24,194253,Predicted,132,132,0
Mauritius,MUS,2021,Female,25 to 39,138748,Predicted,145,153,8
Mauritius,MUS,2021,Female,40 to 49,91261,Predicted,258,278,20
Mauritius,MUS,2021,Female,50 to 59,87418,Predicted,491,538,47
Mauritius,MUS,2021,Female,60 to 69,74087,Predicted,967,1115,148
Mauritius,MUS,2021,Female,70 to 79,41558,Predicted,1370,1606,236
Mauritius,MUS,2021,Female,80 plus,18304,Predicted,2116,2382,266
Mauritius,MUS,2021,Male,0 to 24,201047,Predicted,258,258,0
Mauritius,MUS,2021,Male,25 to 39,139817,Predicted,363,361,-2
Mauritius,MUS,2021,Male,40 to 49,92302,Predicted,509,516,7
Mauritius,MUS,2021,Male,50 to 59,85479,Predicted,975,1026,51
Mauritius,MUS,2021,Male,60 to 69,67195,Predicted,1591,1794,203
Mauritius,MUS,2021,Male,70 to 79,31996,Predicted,1601,1854,253
Mauritius,MUS,2021,Male,80 plus,9963,Predicted,1358,1533,175
Malawi,MWI,2020,Female,0 to 24,6092070,Predicted,15874,15874,0
Malawi,MWI,2020,Female,25 to 39,1954834,Predicted,5034,4544,-490
Malawi,MWI,2020,Female,40 to 49,739570,Predicted,4134,4058,-76
Malawi,MWI,2020,Female,50 to 59,451920,Predicted,4114,4378,264
Malawi,MWI,2020,Female,60 to 69,268897,Predicted,5247,5928,681
Malawi,MWI,2020,Female,70 to 79,148696,Predicted,7315,7971,656
Malawi,MWI,2020,Female,80 plus,39931,Predicted,4897,5464,567
Malawi,MWI,2020,Male,0 to 24,6147219,Predicted,21393,21393,0
Malawi,MWI,2020,Male,25 to 39,1869990,Predicted,6685,5816,-869
Malawi,MWI,2020,Male,40 to 49,697171,Predicted,6515,6311,-204
Malawi,MWI,2020,Male,50 to 59,394228,Predicted,7409,7826,417
Malawi,MWI,2020,Male,60 to 69,211351,Predicted,7858,8762,904
Malawi,MWI,2020,Male,70 to 79,95546,Predicted,7415,8247,832
Malawi,MWI,2020,Male,80 plus,18532,Predicted,3033,3441,408
Malawi,MWI,2021,Female,0 to 24,6218981,Predicted,15168,15168,0
Malawi,MWI,2021,Female,25 to 39,2026853,Predicted,4701,5003,302
Malawi,MWI,2021,Female,40 to 49,768762,Predicted,3978,4550,572
Malawi,MWI,2021,Female,50 to 59,470118,Predicted,4056,5023,967
Malawi,MWI,2021,Female,60 to 69,277242,Predicted,5270,6798,1528
Malawi,MWI,2021,Female,70 to 79,151726,Predicted,7416,9149,1733
Malawi,MWI,2021,Female,80 plus,42986,Predicted,5318,6574,1256
Malawi,MWI,2021,Male,0 to 24,6280114,Predicted,20724,20724,0
Malawi,MWI,2021,Male,25 to 39,1940071,Predicted,6512,6741,229
Malawi,MWI,2021,Male,40 to 49,723476,Predicted,6375,7234,859
Malawi,MWI,2021,Male,50 to 59,411271,Predicted,7488,9091,1603
Malawi,MWI,2021,Male,60 to 69,217637,Predicted,7945,10092,2147
Malawi,MWI,2021,Male,70 to 79,98176,Predicted,7566,9542,1976
Malawi,MWI,2021,Male,80 plus,20268,Predicted,3336,4188,852
Malaysia,MYS,2020,Female,0 to 24,6365540,Predicted,3505,3505,0
Malaysia,MYS,2020,Female,25 to 39,4116830,Predicted,3104,2691,-413
Malaysia,MYS,2020,Female,40 to 49,1909720,Predicted,4252,3754,-498
Malaysia,MYS,2020,Female,50 to 59,1543150,Predicted,8974,8034,-940
Malaysia,MYS,2020,Female,60 to 69,1074591,Predicted,15027,14007,-1020
Malaysia,MYS,2020,Female,70 to 79,535828,Predicted,22383,21270,-1113
Malaysia,MYS,2020,Female,80 plus,189526,Predicted,24098,22481,-1617
Malaysia,MYS,2020,Male,0 to 24,6756475,Predicted,6356,6356,0
Malaysia,MYS,2020,Male,25 to 39,4441699,Predicted,7598,6122,-1476
Malaysia,MYS,2020,Male,40 to 49,2080813,Predicted,9128,7494,-1634
Malaysia,MYS,2020,Male,50 to 59,1602887,Predicted,16708,14422,-2286
Malaysia,MYS,2020,Male,60 to 69,1076774,Predicted,24177,22283,-1894
Malaysia,MYS,2020,Male,70 to 79,489353,Predicted,26000,24716,-1284
Malaysia,MYS,2020,Male,80 plus,182812,Predicted,20848,19932,-916
Malaysia,MYS,2021,Female,0 to 24,6353068,Predicted,3530,3530,0
Malaysia,MYS,2021,Female,25 to 39,4169413,Predicted,3183,3376,193
Malaysia,MYS,2021,Female,40 to 49,1962477,Predicted,4382,4736,354
Malaysia,MYS,2021,Female,50 to 59,1580278,Predicted,9245,10140,895
Malaysia,MYS,2021,Female,60 to 69,1110121,Predicted,15489,17841,2352
Malaysia,MYS,2021,Female,70 to 79,566204,Predicted,23726,27699,3973
Malaysia,MYS,2021,Female,80 plus,199650,Predicted,25996,29239,3243
Malaysia,MYS,2021,Male,0 to 24,6745666,Predicted,6364,6364,0
Malaysia,MYS,2021,Male,25 to 39,4480382,Predicted,7668,7597,-71
Malaysia,MYS,2021,Male,40 to 49,2153505,Predicted,9514,9648,134
Malaysia,MYS,2021,Male,50 to 59,1629035,Predicted,17138,18047,909
Malaysia,MYS,2021,Male,60 to 69,1116267,Predicted,25092,28367,3275
Malaysia,MYS,2021,Male,70 to 79,518195,Predicted,27638,31989,4351
Malaysia,MYS,2021,Male,80 plus,191934,Predicted,21994,25011,3017
Namibia,NAM,2020,Female,0 to 24,714819,Predicted,1927,1927,0
Namibia,NAM,2020,Female,25 to 39,299534,Predicted,945,873,-72
Namibia,NAM,2020,Female,40 to 49,123492,Predicted,848,846,-2
Namibia,NAM,2020,Female,50 to 59,83264,Predicted,827,899,72
Namibia,NAM,2020,Female,60 to 69,52726,Predicted,959,1113,154
Namibia,NAM,2020,Female,70 to 79,25722,Predicted,1214,1359,145
Namibia,NAM,2020,Female,80 plus,9676,Predicted,1272,1447,175
Namibia,NAM,2020,Male,0 to 24,710452,Predicted,2588,2588,0
Namibia,NAM,2020,Male,25 to 39,285711,Predicted,1214,1079,-135
Namibia,NAM,2020,Male,40 to 49,114065,Predicted,1359,1340,-19
Namibia,NAM,2020,Male,50 to 59,67070,Predicted,1464,1570,106
Namibia,NAM,2020,Male,60 to 69,34735,Predicted,1370,1557,187
Namibia,NAM,2020,Male,70 to 79,15409,Predicted,1284,1451,167
Namibia,NAM,2020,Male,80 plus,4241,Predicted,743,860,117
Namibia,NAM,2021,Female,0 to 24,722403,Predicted,1861,1861,0
Namibia,NAM,2021,Female,25 to 39,307013,Predicted,891,1194,303
Namibia,NAM,2021,Female,40 to 49,127248,Predicted,821,1181,360
Namibia,NAM,2021,Female,50 to 59,85405,Predicted,807,1255,448
Namibia,NAM,2021,Female,60 to 69,54589,Predicted,961,1580,619
Namibia,NAM,2021,Female,70 to 79,26173,Predicted,1202,1881,679
Namibia,NAM,2021,Female,80 plus,10012,Predicted,1308,2045,737
Namibia,NAM,2021,Male,0 to 24,718434,Predicted,2519,2519,0
Namibia,NAM,2021,Male,25 to 39,292764,Predicted,1165,1526,361
Namibia,NAM,2021,Male,40 to 49,117747,Predicted,1333,1891,558
Namibia,NAM,2021,Male,50 to 59,69423,Predicted,1468,2239,771
Namibia,NAM,2021,Male,60 to 69,36218,Predicted,1395,2223,828
Namibia,NAM,2021,Male,70 to 79,15445,Predicted,1267,2014,747
Namibia,NAM,2021,Male,80 plus,4470,Predicted,779,1226,447
Niger,NER,2020,Female,0 to 24,8224618,Predicted,49581,49581,0
Niger,NER,2020,Female,25 to 39,1980226,Predicted,4878,5018,140
Niger,NER,2020,Female,40 to 49,797869,Predicted,4149,4637,488
Niger,NER,2020,Female,50 to 59,531959,Predicted,5803,7007,1204
Niger,NER,2020,Female,60 to 69,312766,Predicted,7799,9863,2064
Niger,NER,2020,Female,70 to 79,157406,Predicted,9402,11546,2144
Niger,NER,2020,Female,80 plus,31627,Predicted,4200,5243,1043
Niger,NER,2020,Male,0 to 24,8521395,Predicted,58067,58067,0
Niger,NER,2020,Male,25 to 39,1909284,Predicted,5348,5255,-93
Niger,NER,2020,Male,40 to 49,730825,Predicted,4683,5222,539
Niger,NER,2020,Male,50 to 59,514891,Predicted,7260,8887,1627
Niger,NER,2020,Male,60 to 69,331983,Predicted,10404,13448,3044
Niger,NER,2020,Male,70 to 79,138553,Predicted,9455,12092,2637
Niger,NER,2020,Male,80 plus,23234,Predicted,3453,4556,1103
Niger,NER,2021,Female,0 to 24,8537490,Predicted,48823,48823,0
Niger,NER,2021,Female,25 to 39,2057900,Predicted,4942,5324,382
Niger,NER,2021,Female,40 to 49,826785,Predicted,4232,4914,682
Niger,NER,2021,Female,50 to 59,549085,Predicted,5924,7368,1444
Niger,NER,2021,Female,60 to 69,323622,Predicted,8002,10256,2254
Niger,NER,2021,Female,70 to 79,160894,Predicted,9578,11807,2229
Niger,NER,2021,Female,80 plus,35019,Predicted,4666,5773,1107
Niger,NER,2021,Male,0 to 24,8844924,Predicted,57417,57417,0
Niger,NER,2021,Male,25 to 39,2010563,Predicted,5579,5861,282
Niger,NER,2021,Male,40 to 49,748974,Predicted,4751,5549,798
Niger,NER,2021,Male,50 to 59,522264,Predicted,7300,9164,1864
Niger,NER,2021,Male,60 to 69,341760,Predicted,10644,13934,3290
Niger,NER,2021,Male,70 to 79,145688,Predicted,9912,12850,2938
Niger,NER,2021,Male,80 plus,25842,Predicted,3858,4989,1131
Nigeria,NGA,2020,Female,0 to 24,63477959,Predicted,460257,460257,0
Nigeria,NGA,2020,Female,25 to 39,19456960,Predicted,44440,41439,-3001
Nigeria,NGA,2020,Female,40 to 49,8444277,Predicted,39982,40549,567
Nigeria,NGA,2020,Female,50 to 59,5421904,Predicted,48359,53345,4986
Nigeria,NGA,2020,Female,60 to 69,3261539,Predicted,66171,76815,10644
Nigeria,NGA,2020,Female,70 to 79,1380946,Predicted,71535,80386,8851
Nigeria,NGA,2020,Female,80 plus,226365,Predicted,26988,30882,3894
Nigeria,NGA,2020,Male,0 to 24,66146246,Predicted,547269,547269,0
Nigeria,NGA,2020,Male,25 to 39,20019935,Predicted,53463,47826,-5637
Nigeria,NGA,2020,Male,40 to 49,8593184,Predicted,52564,53115,551
Nigeria,NGA,2020,Male,50 to 59,5278267,Predicted,62164,69285,7121
Nigeria,NGA,2020,Male,60 to 69,2996987,Predicted,76958,91360,14402
Nigeria,NGA,2020,Male,70 to 79,1242757,Predicted,72758,85609,12851
Nigeria,NGA,2020,Male,80 plus,192261,Predicted,24939,30295,5356
Nigeria,NGA,2021,Female,0 to 24,65012576,Predicted,454538,454538,0
Nigeria,NGA,2021,Female,25 to 39,19916971,Predicted,43569,45366,1797
Nigeria,NGA,2021,Female,40 to 49,8725511,Predicted,40121,45282,5161
Nigeria,NGA,2021,Female,50 to 59,5581092,Predicted,48527,58509,9982
Nigeria,NGA,2021,Female,60 to 69,3343072,Predicted,66568,83995,17427
Nigeria,NGA,2021,Female,70 to 79,1420014,Predicted,72662,86836,14174
Nigeria,NGA,2021,Female,80 plus,251473,Predicted,29930,36227,6297
Nigeria,NGA,2021,Male,0 to 24,67770988,Predicted,541001,541001,0
Nigeria,NGA,2021,Male,25 to 39,20484657,Predicted,53080,54260,1180
Nigeria,NGA,2021,Male,40 to 49,8883379,Predicted,52839,59255,6416
Nigeria,NGA,2021,Male,50 to 59,5441843,Predicted,62620,76893,14273
Nigeria,NGA,2021,Male,60 to 69,3079576,Predicted,77542,98968,21426
Nigeria,NGA,2021,Male,70 to 79,1274956,Predicted,73657,94058,20401
Nigeria,NGA,2021,Male,80 plus,214596,Predicted,27751,35066,7315
Nicaragua,NIC,2020,Female,0 to 24,1526323,Predicted,1250,1250,0
Nicaragua,NIC,2020,Female,25 to 39,822581,Predicted,563,601,38
Nicaragua,NIC,2020,Female,40 to 49,406623,Predicted,769,904,135
Nicaragua,NIC,2020,Female,50 to 59,278362,Predicted,1299,1672,373
Nicaragua,NIC,2020,Female,60 to 69,193629,Predicted,2287,3122,835
Nicaragua,NIC,2020,Female,70 to 79,85490,Predicted,2939,3854,915
Nicaragua,NIC,2020,Female,80 plus,46697,Predicted,5799,7687,1888
Nicaragua,NIC,2020,Male,0 to 24,1615694,Predicted,2064,2064,0
Nicaragua,NIC,2020,Male,25 to 39,814161,Predicted,1135,1151,16
Nicaragua,NIC,2020,Male,40 to 49,356414,Predicted,1239,1439,200
Nicaragua,NIC,2020,Male,50 to 59,228958,Predicted,2109,2702,593
Nicaragua,NIC,2020,Male,60 to 69,155123,Predicted,3551,4815,1264
Nicaragua,NIC,2020,Male,70 to 79,65012,Predicted,3724,4990,1266
Nicaragua,NIC,2020,Male,80 plus,29487,Predicted,4400,6044,1644
Nicaragua,NIC,2021,Female,0 to 24,1525126,Predicted,1189,1189,0
Nicaragua,NIC,2021,Female,25 to 39,827330,Predicted,558,527,-31
Nicaragua,NIC,2021,Female,40 to 49,420556,Predicted,786,805,19
Nicaragua,NIC,2021,Female,50 to 59,286287,Predicted,1321,1468,147
Nicaragua,NIC,2021,Female,60 to 69,201320,Predicted,2353,2715,362
Nicaragua,NIC,2021,Female,70 to 79,89682,Predicted,2984,3287,303
Nicaragua,NIC,2021,Female,80 plus,48933,Predicted,6013,6492,479
Nicaragua,NIC,2021,Male,0 to 24,1614306,Predicted,1983,1983,0
Nicaragua,NIC,2021,Male,25 to 39,822952,Predicted,1138,1033,-105
Nicaragua,NIC,2021,Male,40 to 49,371130,Predicted,1281,1303,22
Nicaragua,NIC,2021,Male,50 to 59,234976,Predicted,2145,2345,200
Nicaragua,NIC,2021,Male,60 to 69,161092,Predicted,3675,4205,530
Nicaragua,NIC,2021,Male,70 to 79,67599,Predicted,3795,4278,483
Nicaragua,NIC,2021,Male,80 plus,31090,Predicted,4613,5132,519
Niue,NIU,2020,Female,0 to 24,322,Predicted,0,0,0
Niue,NIU,2020,Female,25 to 39,180,Predicted,0,0,0
Niue,NIU,2020,Female,40 to 49,75,Predicted,0,0,0
Niue,NIU,2020,Female,50 to 59,80,Predicted,0,0,0
Niue,NIU,2020,Female,60 to 69,94,Predicted,2,2,0
Niue,NIU,2020,Female,70 to 79,36,Predicted,1,1,0
Niue,NIU,2020,Female,80 plus,20,Predicted,5,4,-1
Niue,NIU,2020,Male,0 to 24,314,Predicted,0,0,0
Niue,NIU,2020,Male,25 to 39,195,Predicted,0,0,0
Niue,NIU,2020,Male,40 to 49,90,Predicted,0,0,0
Niue,NIU,2020,Male,50 to 59,89,Predicted,1,1,0
Niue,NIU,2020,Male,60 to 69,88,Predicted,2,2,0
Niue,NIU,2020,Male,70 to 79,24,Predicted,1,1,0
Niue,NIU,2020,Male,80 plus,11,Predicted,2,2,0
Niue,NIU,2021,Female,0 to 24,317,Predicted,0,0,0
Niue,NIU,2021,Female,25 to 39,178,Predicted,0,0,0
Niue,NIU,2021,Female,40 to 49,81,Predicted,0,0,0
Niue,NIU,2021,Female,50 to 59,76,Predicted,0,0,0
Niue,NIU,2021,Female,60 to 69,97,Predicted,2,2,0
Niue,NIU,2021,Female,70 to 79,40,Predicted,1,1,0
Niue,NIU,2021,Female,80 plus,21,Predicted,6,5,-1
Niue,NIU,2021,Male,0 to 24,307,Predicted,0,0,0
Niue,NIU,2021,Male,25 to 39,194,Predicted,0,0,0
Niue,NIU,2021,Male,40 to 49,92,Predicted,0,0,0
Niue,NIU,2021,Male,50 to 59,83,Predicted,1,1,0
Niue,NIU,2021,Male,60 to 69,90,Predicted,2,2,0
Niue,NIU,2021,Male,70 to 79,27,Predicted,1,1,0
Niue,NIU,2021,Male,80 plus,11,Predicted,2,2,0
Netherlands,NLD,2020,Female,0 to 24,2302275,Reported,492,557,65
Netherlands,NLD,2020,Female,25 to 39,1565065,Reported,515,560,45
Netherlands,NLD,2020,Female,40 to 49,1075109,Reported,1131,1150,19
Netherlands,NLD,2020,Female,50 to 59,1253783,Reported,3972,3430,-542
Netherlands,NLD,2020,Female,60 to 69,1072450,Reported,8293,8037,-256
Netherlands,NLD,2020,Female,70 to 79,825462,Reported,15418,16631,1213
Netherlands,NLD,2020,Female,80 plus,503584,Reported,49567,54874,5307
Netherlands,NLD,2020,Male,0 to 24,2424927,Reported,732,797,65
Netherlands,NLD,2020,Male,25 to 39,1609199,Reported,882,963,81
Netherlands,NLD,2020,Male,40 to 49,1076327,Reported,1510,1612,102
Netherlands,NLD,2020,Male,50 to 59,1270289,Reported,4981,4839,-142
Netherlands,NLD,2020,Male,60 to 69,1057051,Reported,11033,11534,501
Netherlands,NLD,2020,Male,70 to 79,766062,Reported,20853,23550,2697
Netherlands,NLD,2020,Male,80 plus,333290,Reported,36580,41907,5327
Netherlands,NLD,2021,Female,0 to 24,2288644,Reported,477,532,55
Netherlands,NLD,2021,Female,25 to 39,1571640,Reported,505,598,93
Netherlands,NLD,2021,Female,40 to 49,1053494,Reported,1068,1124,56
Netherlands,NLD,2021,Female,50 to 59,1252020,Reported,3909,3706,-203
Netherlands,NLD,2021,Female,60 to 69,1084436,Reported,8273,8705,432
Netherlands,NLD,2021,Female,70 to 79,850311,Reported,15645,17494,1849
Netherlands,NLD,2021,Female,80 plus,513495,Reported,50202,53820,3618
Netherlands,NLD,2021,Male,0 to 24,2410712,Reported,705,793,88
Netherlands,NLD,2021,Male,25 to 39,1618789,Reported,870,974,104
Netherlands,NLD,2021,Male,40 to 49,1055799,Reported,1438,1558,120
Netherlands,NLD,2021,Male,50 to 59,1264816,Reported,4845,5217,372
Netherlands,NLD,2021,Male,60 to 69,1069875,Reported,10842,11733,891
Netherlands,NLD,2021,Male,70 to 79,789546,Reported,20936,24461,3525
Netherlands,NLD,2021,Male,80 plus,349517,Reported,37960,41691,3731
Norway,NOR,2020,Female,0 to 24,783183,Reported,133,130,-3
Norway,NOR,2020,Female,25 to 39,539888,Reported,163,184,21
Norway,NOR,2020,Female,40 to 49,350234,Reported,293,325,32
Norway,NOR,2020,Female,50 to 59,345959,Reported,842,755,-87
Norway,NOR,2020,Female,60 to 69,291531,Reported,1895,1758,-137
Norway,NOR,2020,Female,70 to 79,230809,Reported,3998,4012,14
Norway,NOR,2020,Female,80 plus,139655,Reported,13744,13534,-210
Norway,NOR,2020,Male,0 to 24,827440,Reported,226,242,16
Norway,NOR,2020,Male,25 to 39,571950,Reported,372,395,23
Norway,NOR,2020,Male,40 to 49,374696,Reported,489,523,34
Norway,NOR,2020,Male,50 to 59,366549,Reported,1283,1180,-103
Norway,NOR,2020,Male,60 to 69,294625,Reported,2798,2681,-117
Norway,NOR,2020,Male,70 to 79,215639,Reported,5379,5333,-46
Norway,NOR,2020,Male,80 plus,89084,Reported,9845,9814,-31
Norway,NOR,2021,Female,0 to 24,784207,Reported,129,135,6
Norway,NOR,2021,Female,25 to 39,544956,Reported,160,162,2
Norway,NOR,2021,Female,40 to 49,347676,Reported,280,302,22
Norway,NOR,2021,Female,50 to 59,350893,Reported,829,762,-67
Norway,NOR,2021,Female,60 to 69,293801,Reported,1866,1744,-122
Norway,NOR,2021,Female,70 to 79,237686,Reported,4046,4277,231
Norway,NOR,2021,Female,80 plus,142250,Reported,13743,14072,329
Norway,NOR,2021,Male,0 to 24,828747,Reported,215,229,14
Norway,NOR,2021,Male,25 to 39,577594,Reported,362,344,-18
Norway,NOR,2021,Male,40 to 49,372436,Reported,468,461,-7
Norway,NOR,2021,Male,50 to 59,372034,Reported,1263,1199,-64
Norway,NOR,2021,Male,60 to 69,297599,Reported,2733,2670,-63
Norway,NOR,2021,Male,70 to 79,222678,Reported,5404,5627,223
Norway,NOR,2021,Male,80 plus,93072,Reported,10054,10062,8
Nepal,NPL,2020,Female,0 to 24,7417824,Predicted,10266,10266,0
Nepal,NPL,2020,Female,25 to 39,3942600,Predicted,4799,4185,-614
Nepal,NPL,2020,Female,40 to 49,1817410,Predicted,5798,5555,-243
Nepal,NPL,2020,Female,50 to 59,1242860,Predicted,9222,9524,302
